ABBRV	SOURCE	NUM_DEF	DEFINITION
SVS/O	SEDOM	1	Servicio Vasco de Salud/Osakidetza
OCA	SEDOM	1	Omeprazol - Claritromicina- Amoxicilina
OCE	SEDOM	1	del cuello uterino
OCE	SEDOM	1	Orificio cervical externo 
OCD	SEDOM	1	Oxigenoterapia crónica domiciliaria
FRA	SEDOM	3	Fiebre reumática aguda
FRA	SEDOM	3	Fracaso renal agudo
FRA	SEDOM	3	Fractura
OCI	SEDOM	1	del cuello uterino
OCI	SEDOM	1	Orificio cervical interno 
FRC	SEDOM	5	Factor de riesgo coronario
FRC	SEDOM	5	Factores de riesgo conocidos
FRC	SEDOM	5	Fracaso renal crónico
FRC	SEDOM	5	Fracaso respiratorio crónico
FRC	SEDOM	5	Capacidad residual funcional
FRC	SEDOM	5	Functional residual capacity 
TBPA	SEDOM	1	Thyroxine-binding prealbumin 
TBPA	SEDOM	1	Prealbúmina transportadora de tiroxina
FRD	SEDOM	2	Fosa renal derecha
FRD	SEDOM	2	Fractura del radio distal
FRI	SEDOM	2	Fibrosis retroperitoneal idiopática
FRI	SEDOM	2	Fosa renal izquierda
OCP	SEDOM	2	Opacificación capsular posterior
OCP	SEDOM	2	Oximetría continua de pulso 
OCS	SEDOM	1	Oral corticoids
OCT	SEDOM	2	Oficina de coordinación de trasplantes
OCT	SEDOM	2	Optical coherence tomography
PIPIDA	SEDOM	1	n-p-isopropilacetaniliodo-iminodiacetico
Hist.	SEDOM	1	Histerectomía
FRR	SEDOM	1	coronario
FRR	SEDOM	1	Fracción de reserva de flujo 
Gnos	SEDOM	1	Raíz de conocer
ATMO	SEDOM	1	Autotrasplante de médula ósea
FRV	SEDOM	2	Factor de riesgo vascular
FRV	SEDOM	2	Fístula rectovaginal
Ovi-	SEDOM	1	Prefijo que indica relación con huevo u óvulo
CRCC	SEDOM	1	Carcinoma renal de células claras
DDDR	SEDOM	1	Marcapasos de doble “sensado”, doble estímulo y doble respuesta. Es un marcapasos  bicameral con respuesta de la frecuencia
ODG	SEDOM	1	Oftamodinamografía
-osis	SEDOM	1	Sufijo que indica relación con enfermedad
FSD	SEDOM	1	Fondo de saco de Douglas
IAMCEST	SEDOM	1	Infarto agudo de miocardio con elevación del segmento ST
FSC	SEDOM	3	Flujo sanguíneo cerebral
FSC	SEDOM	3	Fosa supraclavicular
FSC	SEDOM	3	Fototerapia simple continua
FSF	SEDOM	2	Factor estabilizador de la fibrina
FSF	SEDOM	2	Fibrin stabilizating factor 
FSF	SEDOM	2	Fiebre sin foco
ODM	SEDOM	1	Oftalmodinamometría
FSH	SEDOM	2	Distrofia muscular facioescapulohumeral
FSH	SEDOM	2	Facioscapulohumeral muscular dystrophy 
FSH	SEDOM	2	Hormona folículoestimulante
FSH	SEDOM	2	Follicle-stimulating hormone 
BIPAP	SEDOM	1	Biphasic positive airway pressure 
BIPAP	SEDOM	1	Presión positiva con dos niveles de presión
IECAs	SEDOM	1	Inhibidores del enzima conversor de la angiotensina. Lo correcto es escribirlo sin S aunque sea en plural
ODR	SEDOM	1	Osteodistrofia renal
Mielo-	SEDOM	1	Prefijo que indica relación con médula ósea, la médula espinal o la mielina
-fobia	SEDOM	1	Sufijo que significa temor patológico
PIN III	SEDOM	1	Neoplasia intraepitelial prostática. Es un Carcinoma in situ de próstata
FSP	SEDOM	1	Fístula del seno piriforme
PINLA	SEDOM	1	Pupilas isocóricas normorreactivas a la luz y a la acomodación
FSR	SEDOM	2	Flujo sanguíneo renal
FSR	SEDOM	2	Flujo sanguíneo retiniano
ACMF	SEDOM	1	Adriamicina, ciclofosfamida, metotrexato y ácido folínico, quimioterapia
CRDM	SEDOM	1	Citopenia resistente con displasia multilinaje
FSV	SEDOM	1	Fondo de saco vaginal
Anat.	SEDOM	1	Anatomía
OEA	SEDOM	1	Otitis externa aguda
OEC	SEDOM	1	Otras exploraciones complementarias
FTA	SEDOM	2	Fluorescent treponemal antibody 
FTA	SEDOM	2	Anticuerpos treponémicos fluorescentes
FTA	SEDOM	2	Flutter auricular
FTC	SEDOM	1	Forma, tamaño y consistencia
MFNE	SEDOM	1	Monitorización fetal no estresante
CABG	SEDOM	1	Coronary artery bypass graft. Injerto de derivación arterial coronaria
p. m.	SEDOM	1	por la tarde
p. m.	SEDOM	1	Post meridiem 
CABD	SEDOM	1	Centro Andaluz de Biología del Desarrollo
GMNF	SEDOM	1	Glomerulonefritis
CRES	SEDOM	1	Centre de Recerca en Economia i Salut
FTR	SEDOM	1	Fisioterapia respiratoria
NREM	SEDOM	1	No movimientos oculares rápidos
NREM	SEDOM	1	Non-rapid eyes movements 
TSVD	SEDOM	2	Trabajo sistólico ventricular derecho
TSVD	SEDOM	2	Tracto de salida del ventrículo derecho
SPSA	SEDOM	1	Síndrome del pinzamiento subacromial
XOAN	SEDOM	1	Albinismo ocular ligado al cromosoma X
XOAN	SEDOM	1	X-linked ocular albinism Nettleship 
PGE	SEDOM	2	Prostaglandina E
pge	SEDOM	2	Prostaglandina E
CREB	SEDOM	1	CAMP response element-binding
NADH	SEDOM	1	Nicotinamida adenina dinucleótido, forma reducida
TSVI	SEDOM	2	Trabajo sistólico ventricular izquierdo
TSVI	SEDOM	2	Tracto de salida del ventrículo izquierdo
OFP	SEDOM	1	Oclusión femoropoplítea
DICOM	SEDOM	1	Digital Imaging and Comunication in Medicine
Eu-	SEDOM	1	Prefijo que significa bueno, normal o fácil
OFT	SEDOM	1	Servicio de
OFT	SEDOM	1	Oftalmología 
CACG	SEDOM	1	Cineangiocoronariografía
TSVP	SEDOM	1	Taquicardia supraventricular paroxística. 
FUM	SEDOM	1	Fecha de la última menstruación
FUP	SEDOM	1	Fecha del último periodo
SHAS	SEDOM	1	Síndrome de hipopnea apnea del sueño
FUR	SEDOM	2	Fecha de la última regla
FUR	SEDOM	2	Fecha de la última revisión
UMer	SEDOM	1	Unidades Mérieux
CBMSO	SEDOM	1	Centro de Biología Molecular Severo Ochoa
FUV	SEDOM	1	Fístula vesicovaginal
ATPS	SEDOM	1	Ambient temperature, pressure, saturated with vapor. Indica que un volumen de gas es
ACOD	SEDOM	1	Anticoagulantes orales directos
IVDSA	SEDOM	1	Intravenous digital substraction arteriography 
IVDSA	SEDOM	1	Arteriografía por sustracción digital intravenosa
SERMAS	SEDOM	1	Servicio Madrileño de Salud
OGE	SEDOM	1	Observación de genitales externos
FVC	SEDOM	1	Forced vital capacity 
FVC	SEDOM	1	Capacidad vital forzada
FVE	SEDOM	1	Volumen espiratorio máximo
FVE	SEDOM	1	Forced volume expiration 
ATPH	SEDOM	1	Autotrasplante de progenitores hematopoyéticos
Flebo-	SEDOM	1	Prefijo que indica relación con vena
FVG	SEDOM	1	Farmacovigilancia
WWW	SEDOM	1	World Wide Web
AREB-t	SEDOM	1	Anemia refractaria por exceso de blastos en transformación
DTTOI	SEDOM	1	Drenaje transtimpánico de oído izquierdo
NACO	SEDOM	1	Nuevos anticoagulantes orales
DTTOD	SEDOM	1	Drenaje transtimpánico de oído derecho
FVM	SEDOM	1	Frecuencia ventricular media
SHBG	SEDOM	1	Sex-hormone binding globulin 
SHBG	SEDOM	1	Globulina fijadora de las hormonas sexuales
FVL	SEDOM	1	Factor V de Leyden
FVO	SEDOM	1	Fractura vertebral osteoporótica
NAD+	SEDOM	1	Nicotinamida adenina dinucleótido oxidado
ALAT	SEDOM	1	Alaninoaminotransferasa
FVU	SEDOM	1	Fístula vesicouterina
ACPI	SEDOM	1	Arteria cerebelosa posteroinferior
CAFA	SEDOM	1	Conflicto anterior fémoroacetabular
OHB	SEDOM	1	Oxígeno hiperbárico
ALB.	SEDOM	1	Albúmina
ACPB	SEDOM	1	Anastomosis cavopulmonar bidireccional
Vesico-	SEDOM	1	Prefijo que indica relación con la vejiga o con una ampolla
ACPA	SEDOM	1	 Anti-citrullinated protein antibody
BODE	SEDOM	1	Body mass index, airflow Obstruction, Dysnea and Excercise capacity index. Índice multidimensional diseñado para evaluar los riesgos clínicos en personas con enfermedad pulmonar obstructiva crónica
MODY	SEDOM	1	Maturity Onset Diabetes of the Young
REBA	SEDOM	1	Rotura espontánea de la bolsa de las aguas
-aceae	SEDOM	1	Sufijo usado en bacteriología para la jerarquía Familia
hMPV	SEDOM	1	Human metapneumovirus
CIUR	SEDOM	1	Crecimiento fetal intrauterino retardado
GMSI	SEDOM	1	Gammapatía monoclonal de significado incierto
OVACE	SEDOM	1	Obstrucción de la vía aérea por cuerpo extraño
MOCA	SEDOM	1	Montreal cognitive assessment
HPTS	SEDOM	1	Hiperparatiroidismo secundario
EvW	SEDOM	1	Enfermedad de von Willebrand
OIC	SEDOM	2	Osteogénesis imperfecta congénita
OIC	SEDOM	2	Osteoporosis inducida por corticoides
LMC Ph+	SEDOM	1	Leucemia mieloide crónica cromosoma Philadelphia positivo
SGaw	SEDOM	1	Conductancia específica de la vía aérea
SGaw	SEDOM	1	Specific airway conductance 
OIF	SEDOM	1	Oclusión iliofemoral
RVAo	SEDOM	1	Recambio valvular aórtico
OIN	SEDOM	1	Oftalmoplejía internuclear
FXI	SEDOM	1	Factor XI
Ex.	SEDOM	3	Examen
Ex.	SEDOM	3	Exéresis
Ex.	SEDOM	3	Exploración
ATRA	SEDOM	1	All-transretinoic acid 
ATRA	SEDOM	1	Ácido transretinoico
Ovo-	SEDOM	1	Prefijo que indica relación con huevo u óvulo
Sdto.	SEDOM	1	Sedimento
VM-26	SEDOM	1	Tenipósido
LTSV	SEDOM	1	Limitación de tratamiento de soporte vital
Acro-	SEDOM	1	Prefijo que indica relación con las extremidades o con una punta o extremo
Psic-	SEDOM	1	Prefijo en relación con mente
ACRA	SEDOM	2	Acetylcholine receptor antibodies
ACRA	SEDOM	2	Acidosis respiratoria aguda
Auto	SEDOM	1	Autólogo
COBRA	SEDOM	1	Combinatietherapie Bij Reumatoide Artritis
ATSC	SEDOM	1	Area total de superficie corporal
Histero-	SEDOM	1	Prefijo que indica relación con útero o con histeria
Dem-	SEDOM	1	Prefijo que indica relación con población
AloTMO	SEDOM	1	Trasplante alogénico de médula ósea
CAID	SEDOM	1	Centros de atención integral al drogodependiente
PERRL(s)	SEDOM	1	Pupilas isocóricas y reactivas a la luz
PERRL(s)	SEDOM	1	Pupils equally round and reactive to light 
WLAN	SEDOM	1	Wireless local area network. Red de área local sin cable
ALDH	SEDOM	1	Aldehido deshidrogenasa
SPVM	SEDOM	1	Síndrome de prolapso de la válvula mitral
MYO1A	SEDOM	1	Myosin-Ia
ACTP	SEDOM	1	Angioplastia coronaria transluminal percutánea
ACTH	SEDOM	1	Adrenocorticotrophic hormone 
ACTH	SEDOM	1	Hormona adrenocorticotropa
GEFS	SEDOM	1	Glomeruloesclerosis focal y segmentaria
PPAR	SEDOM	1	Peroxisome proliferator-activated receptor 
PPAR	SEDOM	1	Receptores activados por factores de proliferación peroxisomal
CUDAP	SEDOM	1	Centre Universitari de Diagnòstic i Atenció Primerenca
TL-R	SEDOM	1	Receptores Toll-Like
TL-R	SEDOM	1	Toll-like receptor 
DPPNI	SEDOM	1	Desprendimiento precoz de la placenta normalmente inserta
OMA	SEDOM	2	Osteomielitis aguda
OMA	SEDOM	2	Otitis media aguda
OMC	SEDOM	2	Organización médica colegial
OMC	SEDOM	2	Otitis media crónica
OMB	SEDOM	1	Otitis media bilateral
HHHO	SEDOM	1	Hipotonía, Hipogonadismo, Hipomentia y Obesidad
OME	SEDOM	3	Omeprazol
OME	SEDOM	3	Otitis media con efusión
OME	SEDOM	3	Otitis media exudativa
SEMFYC	SEDOM	1	Sociedad Española de Medicina de Familia y Comunitaria
VTSVI	SEDOM	1	Volumen telesistólico ventricular izquierdo
SAMUR	SEDOM	1	Servicio de asistencia municipal de urgencia y rescate
OMS	SEDOM	3	Organización Mundial de la Salud
OMS	SEDOM	3	Otitis media serosa
OMS	SEDOM	3	Otitis media supurada
OMT	SEDOM	2	Organización mundial de trasplantes
OMT	SEDOM	2	Otras medidas terapéuticas
ONC	SEDOM	2	Oncogén
ONC	SEDOM	2	Servicio de
ONC	SEDOM	2	Oncología médica 
PPCC	SEDOM	1	Pares craneales
MFYC	SEDOM	1	Medicina familiar y comunitaria
ONG	SEDOM	2	Oído, nariz y garganta
ONG	SEDOM	2	Organización no gubernamental
ACVI	SEDOM	1	Accidente cerebrovascular isquémico
DMAE	SEDOM	1	Degeneración macular asociada a edad
ACVD	SEDOM	1	Actividades de la vida diaria
OUPU	SEDOM	1	Obstrucción de la unión pieloureteral
CRMN	SEDOM	2	Cardiorresonancia magnética nuclear
CRMN	SEDOM	2	Colangiorresonancia magnética nuclear
ONR	SEDOM	2	Oncología radioterápica 
ONR	SEDOM	2	Servicio de
ONR	SEDOM	2	Orden de no reanimar
ACVA	SEDOM	1	Accidente cerebrovascular agudo
CA 50	SEDOM	1	Marcador tumoral monoclonal del adenocarcinoma colorrectal y páncreas
CRMI	SEDOM	1	Cirugía robótica mínimamente invasiva
ONT	SEDOM	1	Organización nacional de trasplantes
ONU	SEDOM	1	Organización de las Naciones Unidas
Adenoca.	SEDOM	1	Adenocarcinoma
ppb	SEDOM	1	Partículas por billón
CAME	SEDOM	1	Cuerno anterior menisco externo
ppm	SEDOM	3	Partes por millón
ppm	SEDOM	3	Pulsaciones por minuto
ppm	SEDOM	3	Posición primaria de la mirada
PPM	SEDOM	3	Partes por millón
PPM	SEDOM	3	Pulsaciones por minuto
PPM	SEDOM	3	Posición primaria de la mirada
RNTPIEG	SEDOM	1	Recién nacido a término con peso inadecuado para la edad gestacional
SEH-LELHA	SEDOM	1	Sociedad Española de Hipertensión - Liga Española para la Lucha contra la Hipertensión Arterial
5-HIAA	SEDOM	1	5-Hydroxyindolacetic acid 
5-HIAA	SEDOM	1	Ácido 5-hidroxindolacético
EPCO	SEDOM	1	Enfermedad pulmonar crónica obstructiva
CPNCP	SEDOM	1	Carcinoma de pulmón no de célula pequeña
PPCA	SEDOM	1	Presión positiva continua en la vía aérea
OPD	SEDOM	1	Oblicua posterior derecha
OPG	SEDOM	2	Ortopantomografía
OPG	SEDOM	2	Osteoprotegerina
OPI	SEDOM	1	Oblicua posterior izquierda
B-II	SEDOM	1	Billroth II
OPU	SEDOM	1	Obstrucción pieloureteral
ALIF	SEDOM	1	Anterior lumbar interbody fusion
OMCC	SEDOM	1	Otitis media crónica colesteatomatosa
SSADH	SEDOM	1	Síndrome de secreción inadecuada de hormona antidiurética
CAMP	SEDOM	3	Ciclofosfamida, adriamicina, metotrexato y procarbacina, quimioterapia
CAMP	SEDOM	3	Ampicilina
CAMP	SEDOM	3	Cyclic adenosine monophosphate 
CAMP	SEDOM	3	Monofosfato de adenosina cíclico
cAMP	SEDOM	3	Ciclofosfamida, adriamicina, metotrexato y procarbacina, quimioterapia
cAMP	SEDOM	3	Ampicilina
cAMP	SEDOM	3	Cyclic adenosine monophosphate 
cAMP	SEDOM	3	Monofosfato de adenosina cíclico
GAA	SEDOM	2	Glaucoma de ángulo abierto
GAA	SEDOM	2	Glucemia alterada en ayunas
CIIMD	SEDOM	1	Cuadrante inferior interno de mama derecha
FSHD	SEDOM	1	Distrofia muscular facioescapulohumeral
FSHD	SEDOM	1	Facioscapulohumeral muscular dystrophy 
Paraneop.	SEDOM	1	Paraneoplásico
GAB	SEDOM	1	Gasometría arterial basal. Es la determinación de la cantidad de gases en sangre arterial
HTVCP	SEDOM	1	Hipertensión venocapilar pulmonar
M-6-P	SEDOM	1	Manosa-6-fosfato
M-6-P	SEDOM	1	Mannose-6-phosphate 
CIIMI	SEDOM	1	Cuadrante inferior interno de mama izquierda
NAMC	SEDOM	2	No alergias a medicamentos conocidas
NAMC	SEDOM	2	No antecedentes médicos conocidos
RsCsRs	SEDOM	1	Ruidos cardiacos rítmicos
Hzos	SEDOM	1	Herpes zoster
EPES	SEDOM	1	Empresa pública de emergencias sanitarias
GAT	SEDOM	1	Goldmann applanation tonometry 
GAT	SEDOM	1	Tonometría de aplanación de Goldmann
Laparot.	SEDOM	1	Laparotomía
M-6-F	SEDOM	1	Manosa-6-fosfato
PDPCM	SEDOM	1	Programa de detección precoz de cáncer de mama
DPC-PP	SEDOM	1	Duodenopancreatectomía cefálica con preservación pilórica
GBA	SEDOM	1	Glucemia basal alterada
TCAR	SEDOM	1	Tomografía computerizada de alta resolución
CK-MB	SEDOM	1	Creatincinasa fracción MB
CK-MB	SEDOM	1	Creatin kinase MB fraction 
ORL	SEDOM	1	Otorrinolaringología 
ORL	SEDOM	1	Servicio de
Nr.	SEDOM	1	Normal
BONT	SEDOM	1	Botulinum neurotoxin 
BONT	SEDOM	1	Toxina botulínica
CAPD	SEDOM	1	diálisis peritoneal ambulatoria continua
CAPD	SEDOM	1	Continuous ambulatory peritoneal dialysis 
DMEK	SEDOM	1	Queratoplastia endotelial de membrana de Descemet
DMEK	SEDOM	1	 Descemet membrane endothelial keratoplasty 
BONO	SEDOM	1	Bronquiolitis obliterante con neumonía organizada
NOTES	SEDOM	1	Natural orifice transluminal endoscopic surgery  
NOTES	SEDOM	1	Cirugía endoscópica transluminal por orificios naturales
GBM	SEDOM	1	Gliobastoma multiforme
GBT	SEDOM	1	Glaucoma de baja tensión
GBS	SEDOM	1	Group B streptococcal 
GBS	SEDOM	1	Estreptococo del grupo B
OMEC	SEDOM	1	Oxigenación con membrana extracorpórea
Neumonía LSD, LMD, LID, LSI, LII	SEDOM	1	Neumonía del lóbulo superior derecho, medio derecho, inferior derecho, superior izquierdo o inferior izquierdo. Para la CIE-9-MC no es sinónimo de neumonía lobar y se codifica como neumonía
OSA	SEDOM	2	Observación de signos de alarma
OSA	SEDOM	2	Obstructive sleep apnea 
OSA	SEDOM	2	Apnea obstructiva del sueño
GCA	SEDOM	2	Gastritis crónica antral
GCA	SEDOM	2	Gastritis crónica atrófica
ICAM	SEDOM	1	Intercellular adhesion molecules 
ICAM	SEDOM	1	Moléculas de adherencia intercelular
OSI	SEDOM	1	Organización sanitaria integrada
A. Gral.	SEDOM	2	Analítica general
A. Gral.	SEDOM	2	Anestesia general
OSM	SEDOM	1	Otitis subaguda media
ICAR	SEDOM	1	Índice de complicaciones ajustado por riesgo
OMCS	SEDOM	1	Otitis media crónica simple
GCI	SEDOM	1	Glucocorticoides Inhalados
ITCF	SEDOM	1	Isotiocianato de fluoresceína
CRRT	SEDOM	1	Continuous renal replacement therapy.  
BOOP	SEDOM	1	Bronchiolitis obliterans organizing pneumonia
TCAE	SEDOM	1	Técnico en cuidados auxiliares de enfermería
GCP	SEDOM	1	Gestación cronológicamente prolongada
GCS	SEDOM	4	Escala de coma de Glasgow
GCS	SEDOM	4	Glasgow coma scale 
GCS	SEDOM	4	Glasgow coma scale
GCS	SEDOM	4	Glaucoma crónico simple
GCS	SEDOM	4	Grupo caliciliar superior
Ili(o)-	SEDOM	1	Prefijo que significa relación con ilion o región ilíaca
OTB	SEDOM	1	Oclusión tubaria bilateral
OTA	SEDOM	1	Oligoastenoteratozoospermia
OTD	SEDOM	3	Occipitotransversa derecha, posición fetal
OTD	SEDOM	3	Dosis orgánica tolerable
OTD	SEDOM	3	Organo-tolerance dose 
OTD	SEDOM	3	Oxigenoterapia domiciliaria
OTC	SEDOM	1	Over the counter 
OTC	SEDOM	1	Medicamentos de venta sin receta
OTE	SEDOM	1	Orientado en tiempo y espacio
OTI	SEDOM	1	Occipitotransversa izquierda
GDH	SEDOM	1	Glutamato deshidrogenasa
CRST	SEDOM	1	Calcinosis cutis, Raynaud´s phenomenon, sclerodactyly and telangiectasia 
CRST	SEDOM	1	Síndrome de calcinosis cutánea, fenómeno de Raynaud, esclerodactilia y telangiectasia
GDR	SEDOM	1	Grupos de diagnóstico relacionado. Es más correcto GRD 
GDR	SEDOM	1	Grupos de diagnóstico rerlacionado
a. m.	SEDOM	2	Ante meridiem 
a. m.	SEDOM	2	por la mañana
APR-DRG (o APR-DRGs)	SEDOM	1	All Patient Refined Diagnosis Related Groups. Ver GRD-APR
HHPP	SEDOM	1	Huesos propios 
HHPP	SEDOM	1	de la nariz
GEA	SEDOM	2	Gastroenteritis aguda
GEA	SEDOM	2	Glomerulonefritis extramembranosa aguda
GEC	SEDOM	3	Gastroenteritis crónica
GEC	SEDOM	3	Gastroenterocolitis
GEC	SEDOM	3	recién nacido
GEC	SEDOM	3	Grande para la edad gestacional 
EPID	SEDOM	1	Enfermedad pulmonar intersticial difusa
Terap-	SEDOM	1	Prefijo en relación con tratamiento
O2pp	SEDOM	1	Oxígeno a presión positiva
GEG	SEDOM	1	Grande para la edad gestacional
Amox	SEDOM	1	Amoxicilina
DDVI	SEDOM	2	Diámetro diastólico de ventrículo izquierdo
DDVI	SEDOM	2	Disfunción diastólica de ventrículo izquierdo
GEM	SEDOM	2	General Equivalent Mapping
GEM	SEDOM	2	Grupo Español Multidisciplinar del Melanoma 
GEN	SEDOM	1	Servicio de
GEN	SEDOM	1	Genética 
GEP	SEDOM	1	Gastrostomía endoscópica percutánea
X-LR	SEDOM	1	X-linqued recesive 
X-LR	SEDOM	1	Carácter recesivo ligado al cromosoma X
GET	SEDOM	3	Gasto energetico total
GET	SEDOM	3	Gastroenteritis transmisible
OVA	SEDOM	1	Obstrucción de la vía aérea
PC III	SEDOM	1	Par craneal III o nervio motor ocular común
DMID	SEDOM	1	Diabetes mellitus insulinodependiente
NATB	SEDOM	1	Nefritis por antibióticos
RNAT	SEDOM	1	Recién nacido a término
OVR	SEDOM	1	Oclusión venosa de la retina
CIM 90	SEDOM	1	Concentración inhibitoria mínima frente al 90% de las cepas
mmol	SEDOM	1	Milimol. Es la forma correcta y no mM
GFR	SEDOM	1	Glomerular filtration rate 
GFR	SEDOM	1	Tasa de filtración glomerular
CATB	SEDOM	1	Cesárea antes del trabajo de parto
GFT	SEDOM	1	Guía farmacoterapéutica
HoLEP	SEDOM	1	Enucleación por laser Holmium de la próstata
HoLEP	SEDOM	1	Holmium laser enucleation of the prostate 
SERVAS	SEDOM	1	Servicio Valenciano de Salud
BOTE	SEDOM	1	Buena orientación temporoespacial
TCEC	SEDOM	1	Tiempo de circulación extracorpórea
NASH	SEDOM	1	Esteatohepatitis no alcohólica
NASH	SEDOM	1	Nonalcoholic steatohepatitis 
GNAF	SEDOM	1	Gafas nasales de alto flujo
HERNS	SEDOM	1	Hereditary endotheliopathy with retinopathy, nephropathy, and stroke
BRIHH	SEDOM	1	Bloqueo de rama izquierda del haz de His
D y ce.	SEDOM	1	Desayuno y cena
GGT	SEDOM	1	Gammaglutamiltranspeptidasa
SHRP	SEDOM	1	Síndrome de hipersomnio y respiración periódica
ITGV	SEDOM	1	Volumen de gas intratorácico
ITGV	SEDOM	1	Intrathoracic gas volume 
Nd-YAG	SEDOM	1	Neodymium-doped yttrium aluminium garnet
Onic-	SEDOM	1	Prefijo en relación con uña
CRVM	SEDOM	1	Cirugía de revascularización miocárdica
VINC	SEDOM	1	Ventrículo izquierdo no compactado
EPNE	SEDOM	1	Episodio paroxístico no epiléptico
RNT BPEG	SEDOM	1	Recién nacido a término con bajo peso para la edad gestacional
EPNP	SEDOM	1	Esclerotomía profunda no perforante
NAVM	SEDOM	1	Neumonía asociada a la ventilación mecánica
GESF	SEDOM	1	Glomeruloesclerosis segmentaria y focal
ADAC	SEDOM	1	Altas dosis de arabinósido de citosina
EPOC	SEDOM	1	Enfermedad pulmonar obstructiva crónica
RNBP	SEDOM	1	Recién nacido de bajo peso
AUDC	SEDOM	1	Ácido ursodesoxicólico
GIN	SEDOM	1	Servicio de
GIN	SEDOM	1	Ginecología 
GIP	SEDOM	1	Péptido inhibidor gástrico
GIP	SEDOM	1	Gastric inhibitory peptide 
GNCM	SEDOM	1	Glomerulonefritis con cambios mínimos
PaO2	SEDOM	2	Presión arterial de oxígeno. Escrito con A mayúscula PAO2 significa Presión alveolar de oxigeno. 
PaO2	SEDOM	2	PaO2
PaO2	SEDOM	2	Presión alvelar de Oxígeno. Escrita con a minúscula 
PAO2	SEDOM	2	Presión arterial de oxígeno. Escrito con A mayúscula PAO2 significa Presión alveolar de oxigeno. 
PAO2	SEDOM	2	PaO2
PAO2	SEDOM	2	Presión alvelar de Oxígeno. Escrita con a minúscula 
ATDOM	SEDOM	1	Atención domiciliaria
GRDs-AP	SEDOM	1	Ver GRD-AP. Se debe escribir sin s final
INSURE	SEDOM	1	Intubación, surfactante, extubación
TCGV	SEDOM	1	Transposición completa de los grandes vasos
O-SVS	SEDOM	2	Osakidetza
O-SVS	SEDOM	2	Servicio vasco de salud
AcATGt	SEDOM	1	Anticuerpos antitransglutaminasa tisular
IBiS	SEDOM	1	Instituto de Biomedicina de Sevilla
ALTE	SEDOM	1	Apparent life threatening event 
ALTE	SEDOM	1	Evento de aparente amenaza a la vida
Quir-	SEDOM	1	Prefijo en relación con mano
Bleo.	SEDOM	1	Bleomicina
LLTA	SEDOM	1	Leucemia linfoma T del adulto
Tromb-	SEDOM	1	Prefijo en relación con coágulo
INNTI	SEDOM	1	Inhibidores no nucleosídicos de la transcriptasa inversa
EPQA	SEDOM	1	Enfermedad poliquística del adulto
ADCC	SEDOM	1	Citotoxicidad mediada por célululas dependientes de anticuerpos
ADCC	SEDOM	1	Antibody-dependent cell-mediated cytotoxicity 
Tum.	SEDOM	2	Tumor
Tum.	SEDOM	2	Tumoración
